2.50000000E-01	4.92000000E+02
2.52777778E-01	8.31000000E+02
2.55555556E-01	2.30000000E+02
2.58333333E-01	3.99000000E+02
2.61111111E-01	1.74000000E+02
2.63888889E-01	-6.20000000E+01
2.66666667E-01	1.16000000E+02
2.69444444E-01	3.35000000E+02
2.72222222E-01	2.19000000E+02
2.75000000E-01	-2.09000000E+02
2.77777778E-01	-6.50000000E+01
2.80555556E-01	2.79000000E+02
2.83333333E-01	4.87000000E+02
2.86111111E-01	8.25000000E+02
2.88888889E-01	2.30000000E+02
2.91666667E-01	3.94000000E+02
2.94444444E-01	1.74000000E+02
2.97222222E-01	-6.70000000E+01
3.00000000E-01	1.01000000E+02
3.02777778E-01	3.35000000E+02
3.05555556E-01	2.33000000E+02
3.08333333E-01	-2.24000000E+02
3.11111111E-01	-5.00000000E+01
3.13888889E-01	2.79000000E+02
3.16666667E-01	4.92000000E+02
3.19444444E-01	8.35000000E+02
3.22222222E-01	2.40000000E+02
3.25000000E-01	3.94000000E+02
3.27777778E-01	1.64000000E+02
3.30555556E-01	-8.60000000E+01
3.33333333E-01	8.60000000E+01
3.36111111E-01	3.35000000E+02
3.38888889E-01	2.48000000E+02
3.41666667E-01	-2.17000000E+02
3.44444444E-01	-6.50000000E+01
3.47222222E-01	2.86000000E+02
3.50000000E-01	4.82000000E+02
3.52777778E-01	8.30000000E+02
3.55555556E-01	2.40000000E+02
3.58333333E-01	4.03000000E+02
3.61111111E-01	1.84000000E+02
3.63888889E-01	-5.60000000E+01
3.66666667E-01	1.06000000E+02
3.69444444E-01	3.40000000E+02
3.72222222E-01	2.33000000E+02
3.75000000E-01	-2.09000000E+02
3.77777778E-01	-7.90000000E+01
3.80555556E-01	2.93000000E+02
3.83333333E-01	4.82000000E+02
3.86111111E-01	8.25000000E+02
3.88888889E-01	2.35000000E+02
3.91666667E-01	4.03000000E+02
3.94444444E-01	1.74000000E+02
3.97222222E-01	-6.60000000E+01
4.00000000E-01	8.60000000E+01
4.02777778E-01	3.15000000E+02
4.05555556E-01	2.28000000E+02
4.08333333E-01	-2.22000000E+02
4.11111111E-01	-6.20000000E+01
4.13888889E-01	2.88000000E+02
4.16666667E-01	4.82000000E+02
4.19444444E-01	8.15000000E+02
4.22222222E-01	2.25000000E+02
4.25000000E-01	4.03000000E+02
4.27777778E-01	1.74000000E+02
4.30555556E-01	-7.10000000E+01
4.33333333E-01	7.70000000E+01
4.36111111E-01	2.96000000E+02
4.38888889E-01	2.19000000E+02
4.41666667E-01	-2.00000000E+02
4.44444444E-01	-7.00000000E+01
4.47222222E-01	2.74000000E+02
4.50000000E-01	4.77000000E+02
4.52777778E-01	8.25000000E+02
4.55555556E-01	2.35000000E+02
4.58333333E-01	3.97000000E+02
4.61111111E-01	1.74000000E+02
4.63888889E-01	-6.60000000E+01
4.66666667E-01	9.10000000E+01
4.69444444E-01	2.97000000E+02
4.72222222E-01	2.04000000E+02
4.75000000E-01	-1.85000000E+02
4.77777778E-01	-7.00000000E+01
4.80555556E-01	2.59000000E+02
4.83333333E-01	4.97000000E+02
4.86111111E-01	8.39000000E+02
4.88888889E-01	2.35000000E+02
4.91666667E-01	3.97000000E+02
4.94444444E-01	1.64000000E+02
4.97222222E-01	-7.50000000E+01
5.00000000E-01	9.60000000E+01
5.02777778E-01	3.02000000E+02
5.05555556E-01	2.04000000E+02
5.08333333E-01	-1.92000000E+02
5.11111111E-01	-5.50000000E+01
5.13888889E-01	2.52000000E+02
5.16666667E-01	4.92000000E+02
5.19444444E-01	8.29000000E+02
5.22222222E-01	2.25000000E+02
5.25000000E-01	3.97000000E+02
5.27777778E-01	1.69000000E+02
5.30555556E-01	-7.50000000E+01
5.33333333E-01	1.11000000E+02
5.36111111E-01	3.26000000E+02
5.38888889E-01	2.14000000E+02
5.41666667E-01	-1.97000000E+02
5.44444444E-01	-5.30000000E+01
5.47222222E-01	2.54000000E+02
5.50000000E-01	4.97000000E+02
5.52777778E-01	8.29000000E+02
5.55555556E-01	2.30000000E+02
5.58333333E-01	3.88000000E+02
5.61111111E-01	1.54000000E+02
5.63888889E-01	-8.50000000E+01
5.66666667E-01	1.06000000E+02
5.69444444E-01	3.26000000E+02
5.72222222E-01	2.19000000E+02
5.75000000E-01	-2.17000000E+02
5.77777778E-01	-5.00000000E+01
5.80555556E-01	2.71000000E+02
5.83333333E-01	4.97000000E+02
5.86111111E-01	8.33000000E+02
5.88888889E-01	2.35000000E+02
5.91666667E-01	3.88000000E+02
5.94444444E-01	1.55000000E+02
5.97222222E-01	-8.80000000E+01
6.00000000E-01	9.10000000E+01
6.02777778E-01	3.21000000E+02
6.05555556E-01	2.28000000E+02
6.08333333E-01	-2.14000000E+02
6.11111111E-01	-5.50000000E+01
6.13888889E-01	2.74000000E+02
6.16666667E-01	4.86000000E+02
6.19444444E-01	8.33000000E+02
6.22222222E-01	2.44000000E+02
6.25000000E-01	4.02000000E+02
6.27777778E-01	1.65000000E+02
6.30555556E-01	-8.30000000E+01
6.33333333E-01	9.60000000E+01
6.36111111E-01	3.21000000E+02
6.38888889E-01	2.24000000E+02
6.41666667E-01	-2.05000000E+02
6.44444444E-01	-6.70000000E+01
6.47222222E-01	2.76000000E+02
6.50000000E-01	4.86000000E+02
6.52777778E-01	8.37000000E+02
6.55555556E-01	2.44000000E+02
6.58333333E-01	4.07000000E+02
6.61111111E-01	1.75000000E+02
6.63888889E-01	-6.90000000E+01
6.66666667E-01	7.70000000E+01
6.69444444E-01	3.02000000E+02
6.72222222E-01	2.24000000E+02
6.75000000E-01	-2.07000000E+02
6.77777778E-01	-6.20000000E+01
6.80555556E-01	2.74000000E+02
6.83333333E-01	4.96000000E+02
6.86111111E-01	8.32000000E+02
6.88888889E-01	2.35000000E+02
6.91666667E-01	4.07000000E+02
6.94444444E-01	1.75000000E+02
6.97222222E-01	-6.90000000E+01
7.00000000E-01	8.10000000E+01
7.02777778E-01	2.98000000E+02
7.05555556E-01	2.14000000E+02
7.08333333E-01	-1.87000000E+02
7.11111111E-01	-7.20000000E+01
7.13888889E-01	2.64000000E+02
7.16666667E-01	4.86000000E+02
7.19444444E-01	8.22000000E+02
7.22222222E-01	2.15000000E+02
7.25000000E-01	3.92000000E+02
7.27777778E-01	1.65000000E+02
7.30555556E-01	-7.30000000E+01
7.33333333E-01	9.10000000E+01
7.36111111E-01	2.98000000E+02
7.38888889E-01	2.04000000E+02
7.41666667E-01	-1.87000000E+02
7.44444444E-01	-6.50000000E+01
7.47222222E-01	2.57000000E+02
7.50000000E-01	4.96000000E+02
7.52777778E-01	8.27000000E+02
7.55555556E-01	2.20000000E+02
7.58333333E-01	3.78000000E+02
7.61111111E-01	1.46000000E+02
7.63888889E-01	-8.30000000E+01
7.66666667E-01	1.01000000E+02
7.69444444E-01	3.17000000E+02
7.72222222E-01	2.14000000E+02
7.75000000E-01	-1.92000000E+02
7.77777778E-01	-5.50000000E+01
7.80555556E-01	2.53000000E+02
7.83333333E-01	4.96000000E+02
7.86111111E-01	8.32000000E+02
7.88888889E-01	2.30000000E+02
7.91666667E-01	3.77000000E+02
7.94444444E-01	1.51000000E+02
7.97222222E-01	-8.80000000E+01
8.00000000E-01	1.11000000E+02
8.02777778E-01	3.32000000E+02
8.05555556E-01	2.19000000E+02
8.08333333E-01	-2.07000000E+02
8.11111111E-01	-5.50000000E+01
8.13888889E-01	2.67000000E+02
8.16666667E-01	4.90000000E+02
8.19444444E-01	8.27000000E+02
8.22222222E-01	2.25000000E+02
8.25000000E-01	3.87000000E+02
8.27777778E-01	1.61000000E+02
8.30555556E-01	-7.70000000E+01
8.33333333E-01	1.06000000E+02
8.36111111E-01	3.42000000E+02
8.38888889E-01	2.34000000E+02
8.41666667E-01	-2.19000000E+02
8.44444444E-01	-5.30000000E+01
8.47222222E-01	2.77000000E+02
8.50000000E-01	5.00000000E+02
8.52777778E-01	8.36000000E+02
8.55555556E-01	2.35000000E+02
8.58333333E-01	3.82000000E+02
8.61111111E-01	1.56000000E+02
8.63888889E-01	-8.20000000E+01
8.66666667E-01	1.06000000E+02
8.69444444E-01	3.52000000E+02
8.72222222E-01	2.44000000E+02
8.75000000E-01	-2.22000000E+02
8.77777778E-01	-6.20000000E+01
8.80555556E-01	2.89000000E+02
8.83333333E-01	5.00000000E+02
8.86111111E-01	8.36000000E+02
8.88888889E-01	2.35000000E+02
8.91666667E-01	3.91000000E+02
8.94444444E-01	1.66000000E+02
8.97222222E-01	-7.20000000E+01
9.00000000E-01	9.60000000E+01
9.02777778E-01	3.52000000E+02
9.05555556E-01	2.54000000E+02
9.08333333E-01	-2.27000000E+02
9.11111111E-01	-6.70000000E+01
9.13888889E-01	2.99000000E+02
9.16666667E-01	5.00000000E+02
9.19444444E-01	8.31000000E+02
9.22222222E-01	2.30000000E+02
9.25000000E-01	3.91000000E+02
9.27777778E-01	1.66000000E+02
9.30555556E-01	-7.20000000E+01
9.33333333E-01	7.70000000E+01
9.36111111E-01	3.42000000E+02
9.38888889E-01	2.64000000E+02
9.41666667E-01	-2.22000000E+02
9.44444444E-01	-7.70000000E+01
9.47222222E-01	3.04000000E+02
9.50000000E-01	5.04000000E+02
9.52777778E-01	8.35000000E+02
9.55555556E-01	2.35000000E+02
9.58333333E-01	3.82000000E+02
9.61111111E-01	1.61000000E+02
9.63888889E-01	-7.20000000E+01
9.66666667E-01	7.20000000E+01
9.69444444E-01	3.42000000E+02
9.72222222E-01	2.68000000E+02
9.75000000E-01	-2.07000000E+02
9.77777778E-01	-9.20000000E+01
9.80555556E-01	3.04000000E+02
9.83333333E-01	5.14000000E+02
9.86111111E-01	8.40000000E+02
9.88888889E-01	2.44000000E+02
9.91666667E-01	3.90000000E+02
9.94444444E-01	1.66000000E+02
9.97222222E-01	-6.80000000E+01
1.00000000E+00	8.60000000E+01
1.00277778E+00	3.47000000E+02
1.00555556E+00	2.59000000E+02
1.00833333E+00	-2.05000000E+02
1.01111111E+00	-9.70000000E+01
1.01388889E+00	3.06000000E+02
1.01666667E+00	5.14000000E+02
1.01944444E+00	8.34000000E+02
1.02222222E+00	2.35000000E+02
1.02500000E+00	3.95000000E+02
1.02777778E+00	1.71000000E+02
1.03055556E+00	-6.80000000E+01
1.03333333E+00	8.10000000E+01
1.03611111E+00	3.47000000E+02
1.03888889E+00	2.64000000E+02
1.04166667E+00	-2.14000000E+02
1.04444444E+00	-8.40000000E+01
1.04722222E+00	3.05000000E+02
1.05000000E+00	5.19000000E+02
1.05277778E+00	8.34000000E+02
1.05555556E+00	2.30000000E+02
1.05833333E+00	3.86000000E+02
1.06111111E+00	1.56000000E+02
1.06388889E+00	-8.00000000E+01
1.06666667E+00	1.01000000E+02
1.06944444E+00	3.57000000E+02
1.07222222E+00	2.54000000E+02
1.07500000E+00	-2.12000000E+02
1.07777778E+00	-8.90000000E+01
1.08055556E+00	3.07000000E+02
1.08333333E+00	5.19000000E+02
1.08611111E+00	8.34000000E+02
1.08888889E+00	2.25000000E+02
1.09166667E+00	3.75000000E+02
1.09444444E+00	1.47000000E+02
1.09722222E+00	-9.00000000E+01
1.10000000E+00	1.16000000E+02
1.10277778E+00	3.61000000E+02
1.10555556E+00	2.45000000E+02
1.10833333E+00	-2.27000000E+02
1.11111111E+00	-7.50000000E+01
1.11388889E+00	3.07000000E+02
1.11666667E+00	5.24000000E+02
1.11944444E+00	8.34000000E+02
1.12222222E+00	2.30000000E+02
1.12500000E+00	3.75000000E+02
1.12777778E+00	1.47000000E+02
1.13055556E+00	-9.00000000E+01
1.13333333E+00	1.11000000E+02
1.13611111E+00	3.76000000E+02
1.13888889E+00	2.65000000E+02
1.14166667E+00	-2.36000000E+02
1.14444444E+00	-6.20000000E+01
1.14722222E+00	3.05000000E+02
1.15000000E+00	5.18000000E+02
1.15277778E+00	8.44000000E+02
1.15555556E+00	2.40000000E+02
1.15833333E+00	3.80000000E+02
1.16111111E+00	1.56000000E+02
1.16388889E+00	-8.00000000E+01
1.16666667E+00	1.11000000E+02
1.16944444E+00	3.76000000E+02
1.17222222E+00	2.65000000E+02
1.17500000E+00	-2.41000000E+02
1.17777778E+00	-7.50000000E+01
1.18055556E+00	3.22000000E+02
1.18333333E+00	5.13000000E+02
1.18611111E+00	8.39000000E+02
1.18888889E+00	2.40000000E+02
1.19166667E+00	3.89000000E+02
1.19444444E+00	1.66000000E+02
1.19722222E+00	-7.50000000E+01
1.20000000E+00	1.06000000E+02
1.20277778E+00	3.76000000E+02
1.20555556E+00	2.69000000E+02
1.20833333E+00	-2.41000000E+02
1.21111111E+00	-7.50000000E+01
1.21388889E+00	3.22000000E+02
1.21666667E+00	5.03000000E+02
1.21944444E+00	8.33000000E+02
1.22222222E+00	2.40000000E+02
1.22500000E+00	3.89000000E+02
1.22777778E+00	1.66000000E+02
1.23055556E+00	-7.50000000E+01
1.23333333E+00	9.10000000E+01
1.23611111E+00	3.81000000E+02
1.23888889E+00	2.89000000E+02
1.24166667E+00	-2.40000000E+02
1.24444444E+00	-7.90000000E+01
1.24722222E+00	3.25000000E+02
1.25000000E+00	5.03000000E+02
1.25277778E+00	8.38000000E+02
1.25555556E+00	2.40000000E+02
1.25833333E+00	3.94000000E+02
1.26111111E+00	1.66000000E+02
1.26388889E+00	-7.50000000E+01
1.26666667E+00	9.60000000E+01
1.26944444E+00	3.86000000E+02
1.27222222E+00	2.89000000E+02
1.27500000E+00	-2.35000000E+02
1.27777778E+00	-9.70000000E+01
1.28055556E+00	3.37000000E+02
1.28333333E+00	5.03000000E+02
1.28611111E+00	8.38000000E+02
1.28888889E+00	2.35000000E+02
1.29166667E+00	3.94000000E+02
1.29444444E+00	1.71000000E+02
1.29722222E+00	-6.90000000E+01
1.30000000E+00	9.60000000E+01
1.30277778E+00	3.86000000E+02
1.30555556E+00	2.89000000E+02
1.30833333E+00	-2.40000000E+02
1.31111111E+00	-9.40000000E+01
1.31388889E+00	3.39000000E+02
1.31666667E+00	5.13000000E+02
1.31944444E+00	8.42000000E+02
1.32222222E+00	2.35000000E+02
1.32500000E+00	3.94000000E+02
1.32777778E+00	1.71000000E+02
1.33055556E+00	-6.90000000E+01
1.33333333E+00	1.11000000E+02
1.33611111E+00	4.00000000E+02
1.33888889E+00	2.89000000E+02
1.34166667E+00	-2.40000000E+02
1.34444444E+00	-9.40000000E+01
1.34722222E+00	3.39000000E+02
1.35000000E+00	5.03000000E+02
1.35277778E+00	8.37000000E+02
1.35555556E+00	2.30000000E+02
1.35833333E+00	3.99000000E+02
1.36111111E+00	1.81000000E+02
1.36388889E+00	-6.50000000E+01
1.36666667E+00	1.35000000E+02
1.36944444E+00	4.10000000E+02
1.37222222E+00	2.74000000E+02
1.37500000E+00	-2.54000000E+02
1.37777778E+00	-8.70000000E+01
1.38055556E+00	3.47000000E+02
1.38333333E+00	4.89000000E+02
1.38611111E+00	8.31000000E+02
1.38888889E+00	2.30000000E+02
1.39166667E+00	3.89000000E+02
1.39444444E+00	1.71000000E+02
1.39722222E+00	-6.50000000E+01
1.40000000E+00	1.25000000E+02
1.40277778E+00	4.16000000E+02
1.40555556E+00	2.89000000E+02
1.40833333E+00	-2.71000000E+02
1.41111111E+00	-6.70000000E+01
1.41388889E+00	3.44000000E+02
1.41666667E+00	4.79000000E+02
1.41944444E+00	8.31000000E+02
1.42222222E+00	2.40000000E+02
1.42500000E+00	3.88000000E+02
1.42777778E+00	1.71000000E+02
1.43055556E+00	-6.90000000E+01
1.43333333E+00	1.11000000E+02
1.43611111E+00	4.06000000E+02
1.43888889E+00	2.94000000E+02
1.44166667E+00	-2.69000000E+02
1.44444444E+00	-7.90000000E+01
1.44722222E+00	3.54000000E+02
1.45000000E+00	4.69000000E+02
1.45277778E+00	8.26000000E+02
1.45555556E+00	2.35000000E+02
1.45833333E+00	3.98000000E+02
1.46111111E+00	1.81000000E+02
1.46388889E+00	-6.00000000E+01
1.46666667E+00	1.16000000E+02
1.46944444E+00	3.82000000E+02
1.47222222E+00	2.65000000E+02
1.47500000E+00	-2.57000000E+02
1.47777778E+00	-8.90000000E+01
1.48055556E+00	3.51000000E+02
1.48333333E+00	4.69000000E+02
1.48611111E+00	8.26000000E+02
1.48888889E+00	2.35000000E+02
1.49166667E+00	3.93000000E+02
1.49444444E+00	1.71000000E+02
1.49722222E+00	-6.50000000E+01
1.50000000E+00	1.06000000E+02
1.50277778E+00	3.72000000E+02
1.50555556E+00	2.65000000E+02
1.50833333E+00	-2.47000000E+02
1.51111111E+00	-7.20000000E+01
1.51388889E+00	3.26000000E+02
1.51666667E+00	4.69000000E+02
1.51944444E+00	8.31000000E+02
1.52222222E+00	2.40000000E+02
1.52500000E+00	3.98000000E+02
1.52777778E+00	1.77000000E+02
1.53055556E+00	-5.30000000E+01
1.53333333E+00	1.16000000E+02
1.53611111E+00	3.87000000E+02
1.53888889E+00	2.69000000E+02
1.54166667E+00	-2.37000000E+02
1.54444444E+00	-7.70000000E+01
1.54722222E+00	3.21000000E+02
1.55000000E+00	4.69000000E+02
1.55277778E+00	8.31000000E+02
1.55555556E+00	2.35000000E+02
1.55833333E+00	4.08000000E+02
1.56111111E+00	1.87000000E+02
1.56388889E+00	-4.80000000E+01
1.56666667E+00	1.25000000E+02
1.56944444E+00	3.97000000E+02
1.57222222E+00	2.69000000E+02
1.57500000E+00	-2.49000000E+02
1.57777778E+00	-7.50000000E+01
1.58055556E+00	3.30000000E+02
1.58333333E+00	4.69000000E+02
1.58611111E+00	8.30000000E+02
1.58888889E+00	2.35000000E+02
1.59166667E+00	4.03000000E+02
1.59444444E+00	1.82000000E+02
1.59722222E+00	-5.30000000E+01
1.60000000E+00	1.35000000E+02
1.60277778E+00	4.21000000E+02
1.60555556E+00	2.84000000E+02
1.60833333E+00	-2.60000000E+02
1.61111111E+00	-7.00000000E+01
1.61388889E+00	3.35000000E+02
1.61666667E+00	4.64000000E+02
1.61944444E+00	8.30000000E+02
1.62222222E+00	2.35000000E+02
1.62500000E+00	4.02000000E+02
1.62777778E+00	1.82000000E+02
1.63055556E+00	-5.80000000E+01
1.63333333E+00	1.45000000E+02
1.63611111E+00	4.36000000E+02
1.63888889E+00	2.90000000E+02
1.64166667E+00	-2.77000000E+02
1.64444444E+00	-7.20000000E+01
1.64722222E+00	3.55000000E+02
1.65000000E+00	4.59000000E+02
1.65277778E+00	8.35000000E+02
1.65555556E+00	2.41000000E+02
1.65833333E+00	4.02000000E+02
1.66111111E+00	1.82000000E+02
1.66388889E+00	-5.80000000E+01
1.66666667E+00	1.40000000E+02
1.66944444E+00	4.21000000E+02
1.67222222E+00	2.80000000E+02
1.67500000E+00	-2.90000000E+02
1.67777778E+00	-7.00000000E+01
1.68055556E+00	3.65000000E+02
1.68333333E+00	4.54000000E+02
1.68611111E+00	8.40000000E+02
1.68888889E+00	2.50000000E+02
1.69166667E+00	4.07000000E+02
1.69444444E+00	1.87000000E+02
1.69722222E+00	-5.30000000E+01
1.70000000E+00	1.40000000E+02
1.70277778E+00	4.06000000E+02
1.70555556E+00	2.66000000E+02
1.70833333E+00	-2.80000000E+02
1.71111111E+00	-6.70000000E+01
1.71388889E+00	3.52000000E+02
1.71666667E+00	4.49000000E+02
1.71944444E+00	8.34000000E+02
1.72222222E+00	2.50000000E+02
1.72500000E+00	4.17000000E+02
1.72777778E+00	1.96000000E+02
1.73055556E+00	-4.80000000E+01
1.73333333E+00	1.35000000E+02
1.73611111E+00	3.87000000E+02
1.73888889E+00	2.51000000E+02
1.74166667E+00	-2.72000000E+02
1.74444444E+00	-6.00000000E+01
1.74722222E+00	3.38000000E+02
1.75000000E+00	4.34000000E+02
1.75277778E+00	8.13000000E+02
1.75555556E+00	2.31000000E+02
1.75833333E+00	4.16000000E+02
1.76111111E+00	1.96000000E+02
1.76388889E+00	-4.70000000E+01
1.76666667E+00	1.16000000E+02
1.76944444E+00	3.62000000E+02
1.77222222E+00	2.46000000E+02
1.77500000E+00	-2.60000000E+02
1.77777778E+00	-5.50000000E+01
1.78055556E+00	3.21000000E+02
1.78333333E+00	4.34000000E+02
1.78611111E+00	8.08000000E+02
1.78888889E+00	2.31000000E+02
1.79166667E+00	3.96000000E+02
1.79444444E+00	1.87000000E+02
1.79722222E+00	-5.20000000E+01
1.80000000E+00	1.06000000E+02
1.80277778E+00	3.67000000E+02
1.80555556E+00	2.61000000E+02
1.80833333E+00	-2.38000000E+02
1.81111111E+00	-6.20000000E+01
1.81388889E+00	3.06000000E+02
1.81666667E+00	4.29000000E+02
1.81944444E+00	8.03000000E+02
1.82222222E+00	2.21000000E+02
1.82500000E+00	3.96000000E+02
1.82777778E+00	1.82000000E+02
1.83055556E+00	-5.70000000E+01
1.83333333E+00	1.01000000E+02
1.83611111E+00	3.87000000E+02
1.83888889E+00	2.85000000E+02
1.84166667E+00	-2.36000000E+02
1.84444444E+00	-7.50000000E+01
1.84722222E+00	3.16000000E+02
1.85000000E+00	4.34000000E+02
1.85277778E+00	8.03000000E+02
1.85555556E+00	2.16000000E+02
1.85833333E+00	3.86000000E+02
1.86111111E+00	1.72000000E+02
1.86388889E+00	-6.20000000E+01
1.86666667E+00	1.30000000E+02
1.86944444E+00	3.93000000E+02
1.87222222E+00	2.61000000E+02
1.87500000E+00	-2.43000000E+02
1.87777778E+00	-8.90000000E+01
1.88055556E+00	3.38000000E+02
1.88333333E+00	4.38000000E+02
1.88611111E+00	8.18000000E+02
1.88888889E+00	2.31000000E+02
1.89166667E+00	3.86000000E+02
1.89444444E+00	1.72000000E+02
1.89722222E+00	-6.20000000E+01
1.90000000E+00	1.60000000E+02
1.90277778E+00	4.22000000E+02
1.90555556E+00	2.61000000E+02
1.90833333E+00	-2.60000000E+02
1.91111111E+00	-6.20000000E+01
1.91388889E+00	3.28000000E+02
1.91666667E+00	4.28000000E+02
1.91944444E+00	8.08000000E+02
1.92222222E+00	2.26000000E+02
1.92500000E+00	4.01000000E+02
1.92777778E+00	1.87000000E+02
1.93055556E+00	-5.20000000E+01
1.93333333E+00	1.64000000E+02
1.93611111E+00	4.22000000E+02
1.93888889E+00	2.56000000E+02
1.94166667E+00	-2.90000000E+02
1.94444444E+00	-4.80000000E+01
1.94722222E+00	3.43000000E+02
1.95000000E+00	4.14000000E+02
1.95277778E+00	8.07000000E+02
1.95555556E+00	2.31000000E+02
1.95833333E+00	4.01000000E+02
1.96111111E+00	1.87000000E+02
1.96388889E+00	-5.20000000E+01
1.96666667E+00	1.60000000E+02
1.96944444E+00	4.02000000E+02
1.97222222E+00	2.41000000E+02
1.97500000E+00	-2.92000000E+02
1.97777778E+00	-4.30000000E+01
1.98055556E+00	3.40000000E+02
1.98333333E+00	4.09000000E+02
1.98611111E+00	8.07000000E+02
1.98888889E+00	2.31000000E+02
1.99166667E+00	4.06000000E+02
1.99444444E+00	1.97000000E+02
1.99722222E+00	-4.50000000E+01
2.00000000E+00	1.50000000E+02
2.00277778E+00	3.98000000E+02
2.00555556E+00	2.46000000E+02
2.00833333E+00	-2.80000000E+02
2.01111111E+00	-3.90000000E+01
2.01388889E+00	3.23000000E+02
2.01666667E+00	4.14000000E+02
2.01944444E+00	8.02000000E+02
2.02222222E+00	2.31000000E+02
2.02500000E+00	4.11000000E+02
2.02777778E+00	2.02000000E+02
2.03055556E+00	-3.00000000E+01
2.03333333E+00	1.50000000E+02
2.03611111E+00	3.98000000E+02
2.03888889E+00	2.46000000E+02
2.04166667E+00	-2.72000000E+02
2.04444444E+00	-4.60000000E+01
2.04722222E+00	3.23000000E+02
2.05000000E+00	4.23000000E+02
2.05277778E+00	8.17000000E+02
2.05555556E+00	2.41000000E+02
2.05833333E+00	4.05000000E+02
2.06111111E+00	1.93000000E+02
2.06388889E+00	-4.00000000E+01
2.06666667E+00	1.50000000E+02
2.06944444E+00	3.83000000E+02
2.07222222E+00	2.31000000E+02
2.07500000E+00	-2.72000000E+02
2.07777778E+00	-4.60000000E+01
2.08055556E+00	3.23000000E+02
2.08333333E+00	4.43000000E+02
2.08611111E+00	8.40000000E+02
2.08888889E+00	2.60000000E+02
2.09166667E+00	4.10000000E+02
2.09444444E+00	1.97000000E+02
2.09722222E+00	-3.50000000E+01
2.10000000E+00	1.35000000E+02
2.10277778E+00	3.79000000E+02
2.10555556E+00	2.41000000E+02
2.10833333E+00	-2.65000000E+02
2.11111111E+00	-3.90000000E+01
2.11388889E+00	3.08000000E+02
2.11666667E+00	4.48000000E+02
2.11944444E+00	8.44000000E+02
2.12222222E+00	2.60000000E+02
2.12500000E+00	4.34000000E+02
2.12777778E+00	2.12000000E+02
